,run,precision,recall,f1,seg_id,num_endpoints,endpoints,invalidation_d,num_laplacian_iters,decimation_factor,comments,proposed_endpoints
117,118,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,50,0.6911111111111110,good,"[[127626 180938  21828]
 [127857 168288  22143]
 [145837 168945  22018]]"
118,119,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,50,0.7455555555555560,good,"[[127626 180938  21828]
 [127835 168508  22169]
 [145837 168945  22018]]"
119,120,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,50,0.8,good,"[[127630 180940  21828]
 [127835 168509  22170]
 [145837 168945  22018]]"
120,121,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,65,0.31,good,"[[127627 180936  21828]
 [127851 168285  22143]
 [145725 168677  22031]]"
121,122,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,65,0.36444444444444400,good,"[[127627 180936  21828]
 [127851 168285  22143]
 [145725 168677  22031]]"
122,123,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,65,0.41888888888888900,good,"[[127627 180937  21828]
 [127851 168285  22143]
 [145833 168947  22018]]"
123,124,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,65,0.47333333333333300,good,"[[127627 180937  21828]
 [127875 168297  22143]
 [145833 168947  22018]]"
124,125,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,65,0.5277777777777780,good,"[[127627 180937  21828]
 [127875 168297  22143]
 [145836 168945  22018]]"
125,126,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,65,0.5822222222222220,good,"[[127627 180937  21828]
 [127875 168297  22143]
 [145836 168945  22018]]"
126,127,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,65,0.6366666666666670,good,"[[127627 180937  21828]
 [127874 168296  22143]
 [145836 168945  22018]]"
127,128,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,65,0.6911111111111110,good,"[[127627 180937  21828]
 [127874 168296  22143]
 [145836 168945  22018]]"
128,129,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,65,0.7455555555555560,good,"[[127627 180937  21828]
 [127834 168508  22169]
 [145836 168945  22018]]"
129,130,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,65,0.8,good,"[[127631 180939  21828]
 [127834 168508  22169]
 [145836 168945  22018]]"
130,131,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,80,0.31,good,"[[127628 180937  21828]
 [127901 168305  22142]
 [145725 168677  22031]]"
131,132,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,80,0.36444444444444400,good,"[[127628 180937  21828]
 [127856 168288  22143]
 [145725 168677  22031]]"
132,133,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,80,0.41888888888888900,good,"[[127628 180937  21828]
 [127877 168297  22143]
 [145833 168947  22018]]"
133,134,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,80,0.47333333333333300,good,"[[127628 180937  21828]
 [127877 168297  22143]
 [145833 168947  22018]]"
134,135,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,80,0.5277777777777780,good,"[[127628 180937  21828]
 [127877 168298  22143]
 [145836 168944  22018]]"
135,136,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,80,0.5822222222222220,good,"[[127628 180937  21828]
 [127877 168298  22143]
 [145836 168944  22018]]"
136,137,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,80,0.6366666666666670,good,"[[127628 180937  21828]
 [127877 168298  22143]
 [145828 168947  22018]]"
137,138,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,80,0.6911111111111110,good,"[[127628 180937  21828]
 [127877 168298  22143]
 [145836 168944  22018]]"
138,139,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,80,0.7455555555555560,good,"[[127628 180937  21828]
 [127877 168298  22143]
 [145836 168944  22018]]"
139,140,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,80,0.8,good,"[[127632 180939  21828]
 [127834 168508  22169]
 [145836 168944  22018]]"
140,141,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,95,0.31,good,"[[127629 180935  21828]
 [127902 168308  22142]
 [145726 168677  22031]]"
141,142,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,95,0.36444444444444400,good,"[[127629 180935  21828]
 [127878 168298  22143]
 [145726 168677  22031]]"
142,143,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,95,0.41888888888888900,good,"[[127629 180936  21828]
 [127878 168298  22143]
 [145832 168947  22018]]"
143,144,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,95,0.47333333333333300,good,"[[127629 180936  21828]
 [127878 168298  22143]
 [145832 168947  22018]]"
144,145,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,95,0.5277777777777780,good,"[[127629 180936  21828]
 [127878 168298  22143]
 [145835 168944  22018]]"
145,146,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,95,0.5822222222222220,good,"[[127629 180936  21828]
 [127878 168298  22143]
 [145835 168944  22018]]"
146,147,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,95,0.6366666666666670,good,"[[127629 180936  21828]
 [127878 168298  22143]
 [145835 168944  22018]]"
147,148,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,95,0.6911111111111110,good,"[[127629 180936  21828]
 [127878 168298  22143]
 [145835 168944  22018]]"
148,149,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,95,0.7455555555555560,good,"[[127629 180936  21828]
 [127878 168298  22143]
 [145835 168944  22018]]"
149,150,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,95,0.8,good,"[[127633 180938  21828]
 [127834 168507  22169]
 [145835 168944  22018]]"
150,151,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,110,0.31,good,"[[127629 180935  21828]
 [127848 168282  22143]
 [145726 168677  22031]]"
151,152,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,110,0.36444444444444400,good,"[[127629 180935  21828]
 [127848 168282  22143]
 [145726 168677  22031]]"
152,153,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,110,0.41888888888888900,good,"[[127630 180936  21828]
 [127848 168282  22143]
 [145832 168947  22018]]"
153,154,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,110,0.47333333333333300,good,"[[127630 180936  21828]
 [127848 168282  22143]
 [145832 168947  22018]]"
154,155,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,110,0.5277777777777780,good,"[[127630 180936  21828]
 [127848 168282  22143]
 [145835 168944  22018]]"
155,156,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,110,0.5822222222222220,good,"[[127630 180936  21828]
 [127848 168282  22143]
 [145835 168944  22018]]"
156,157,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,110,0.6366666666666670,good,"[[127629 180936  21828]
 [127848 168282  22143]
 [145835 168944  22018]]"
157,158,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,110,0.6911111111111110,good,"[[127629 180936  21828]
 [127848 168282  22143]
 [145835 168944  22018]]"
158,159,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,110,0.7455555555555560,good,"[[127629 180936  21828]
 [127877 168297  22143]
 [145835 168944  22018]]"
159,160,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,110,0.8,good,"[[127633 180938  21828]
 [127875 168296  22143]
 [145835 168944  22018]]"
160,161,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,125,0.31,good,"[[127631 180936  21828]
 [127848 168282  22143]
 [145726 168672  22031]]"
161,162,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,125,0.36444444444444400,good,"[[127631 180936  21828]
 [127848 168282  22143]
 [145727 168678  22031]]"
162,163,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,125,0.41888888888888900,good,"[[127631 180936  21828]
 [127848 168282  22143]
 [145727 168678  22031]]"
163,164,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,125,0.47333333333333300,good,"[[127630 180935  21828]
 [127848 168282  22143]
 [145832 168946  22018]]"
164,165,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,125,0.5277777777777780,good,"[[127630 180935  21828]
 [127848 168282  22143]
 [145827 168947  22018]]"
165,166,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,125,0.5822222222222220,good,"[[127630 180935  21828]
 [127848 168282  22143]
 [145827 168947  22018]]"
166,167,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,125,0.6366666666666670,good,"[[127630 180935  21828]
 [127848 168282  22143]
 [145827 168947  22018]]"
167,168,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,125,0.6911111111111110,good,"[[127630 180935  21828]
 [127848 168282  22143]
 [145835 168943  22018]]"
168,169,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,125,0.7455555555555560,good,"[[127630 180936  21828]
 [127875 168296  22143]
 [145835 168943  22018]]"
169,170,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,125,0.8,good,"[[127630 180936  21828]
 [127875 168296  22143]
 [145835 168943  22018]]"
170,171,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,140,0.31,good,"[[127631 180935  21828]
 [127902 168307  22143]
 [145725 168670  22031]]"
171,172,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,140,0.36444444444444400,good,"[[127631 180935  21828]
 [127906 168308  22142]
 [145727 168678  22031]]"
172,173,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,140,0.41888888888888900,good,"[[127631 180935  21828]
 [127906 168308  22142]
 [145727 168678  22031]]"
173,174,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,140,0.47333333333333300,good,"[[127631 180935  21828]
 [127880 168298  22143]
 [145831 168946  22018]]"
174,175,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,140,0.5277777777777780,good,"[[127631 180935  21828]
 [127880 168298  22143]
 [145827 168947  22018]]"
175,176,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,140,0.5822222222222220,good,"[[127631 180935  21828]
 [127880 168298  22143]
 [145827 168947  22018]]"
176,177,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,140,0.6366666666666670,good,"[[127631 180935  21828]
 [127880 168298  22143]
 [145834 168943  22018]]"
177,178,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,140,0.6911111111111110,good,"[[127631 180935  21828]
 [127880 168298  22143]
 [145834 168943  22018]]"
178,179,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,140,0.7455555555555560,good,"[[127631 180935  21828]
 [127878 168297  22143]
 [145834 168943  22018]]"
179,180,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4200,140,0.8,good,"[[127631 180935  21828]
 [127878 168297  22143]
 [145834 168943  22018]]"
180,181,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,20,0.31,good,"[[127624 180939  21828]
 [127869 168297  22143]
 [145852 168936  22017]]"
181,182,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,20,0.36444444444444400,good,"[[127624 180939  21828]
 [127869 168297  22143]
 [145852 168936  22017]]"
182,183,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,20,0.41888888888888900,good,"[[127624 180939  21828]
 [127864 168294  22143]
 [145852 168936  22017]]"
183,184,0.75,1.0,0.8571428571428570,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,20,0.47333333333333300,good,"[[127624 180939  21828]
 [127864 168294  22143]
 [129662 173242  22130]
 [145837 168946  22018]]"
184,185,0.75,1.0,0.8571428571428570,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,20,0.5277777777777780,good,"[[127625 180939  21828]
 [127864 168294  22143]
 [129662 173232  22130]
 [145837 168946  22018]]"
185,186,0.75,1.0,0.8571428571428570,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,20,0.5822222222222220,good,"[[127625 180939  21828]
 [127837 168509  22170]
 [129662 173232  22130]
 [145837 168946  22018]]"
186,187,0.75,1.0,0.8571428571428570,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,20,0.6366666666666670,good,"[[127624 180939  21828]
 [127837 168508  22170]
 [129662 173232  22130]
 [145837 168946  22018]]"
187,188,0.75,1.0,0.8571428571428570,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,20,0.6911111111111110,good,"[[127624 180939  21828]
 [127837 168508  22170]
 [129662 173232  22130]
 [145839 168945  22018]]"
188,189,0.75,1.0,0.8571428571428570,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,20,0.7455555555555560,good,"[[127627 180942  21828]
 [127837 168508  22170]
 [129662 173232  22130]
 [145839 168945  22018]]"
189,190,0.75,1.0,0.8571428571428570,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,20,0.8,good,"[[127627 180942  21828]
 [127834 168510  22169]
 [129662 173232  22130]
 [145844 168940  22017]]"
190,191,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,35,0.31,good,"[[127626 180938  21828]
 [127873 168297  22143]
 [145722 168673  22031]]"
191,192,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,35,0.36444444444444400,good,"[[127626 180938  21828]
 [127873 168297  22143]
 [145836 168946  22018]]"
192,193,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,35,0.41888888888888900,good,"[[127625 180939  21828]
 [127873 168297  22143]
 [145836 168946  22018]]"
193,194,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,35,0.47333333333333300,good,"[[127625 180939  21828]
 [127873 168297  22143]
 [145836 168946  22018]]"
194,195,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,35,0.5277777777777780,good,"[[127625 180939  21828]
 [127873 168297  22143]
 [145836 168946  22018]]"
195,196,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,35,0.5822222222222220,good,"[[127625 180939  21828]
 [127857 168289  22143]
 [145838 168945  22018]]"
196,197,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,35,0.6366666666666670,good,"[[127628 180940  21828]
 [127857 168289  22143]
 [145838 168945  22018]]"
197,198,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,35,0.6911111111111110,good,"[[127628 180940  21828]
 [127836 168509  22170]
 [145838 168945  22018]]"
198,199,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,35,0.7455555555555560,good,"[[127628 180940  21828]
 [127836 168509  22170]
 [145832 168943  22017]]"
199,200,1.0,1.0,1.0,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",4400,35,0.8,good,"[[127629 180941  21828]
 [127836 168509  22170]
 [145838 168945  22018]]"
